id,price,bedrooms,bathrooms,sqft_living
1250202285,908800,3,3,3420
2767602945,500000,3,1.5,1190
321049090,254000,5,2,2080
4443801495,470000,5,1.5,2180
3275750290,480000,3,2,1460
2273600460,536000,3,1.75,1530
8562720420,1.349E+06,4,3.5,4740
1330900250,550000,3,2.25,1980
1099600250,260000,3,1.75,1710
1445200190,284900,2,1.5,1160
1929300052,740000,3,2.5,2200
7626200280,425000,2,1,1170
7211402115,230000,3,1,1120
324000280,675000,3,1.5,1710
8091410080,267500,3,1.75,1650
6616000010,814000,4,2.5,2840
1125069102,1.25E+06,4,3,3310
6413600151,460000,3,2,1860
2607720420,445000,3,2.5,2250
1854900470,715000,3,2.5,2890
8901000911,425000,3,1.75,2120
3709600190,370000,4,2.5,2130
537000255,302000,2,1.75,1170
4036800170,453000,4,1.75,2120
5127100190,290000,3,1.75,1280
1762600190,1.035E+06,4,2.5,3170
7796100080,925000,4,2.25,2260
9465910190,600000,3,1.75,2930
9284801845,354000,3,1.5,1060
3210200373,204950,4,1.75,1740
1854900430,675000,4,2.5,2990
2944000050,995000,4,3.25,3530
7971300020,800000,5,2,2960
1542800010,472500,3,2.5,1650
1433500050,549950,4,2.5,2720
9482700080,575575,3,1.75,1516
3303870050,545000,4,3.25,4386
2071700010,340000,3,2.25,2580
421000430,225000,3,1,960
2787460430,299950,2,1.75,1460
2436200185,829900,4,3.5,3840
9542830440,340000,4,2.5,2090
23500190,515000,4,2.25,2470
3905030190,601000,4,2.5,2090
8079050010,470000,3,2.5,2070
3172600095,371500,3,1,1650
126059242,550000,3,1.75,1880
2944510080,242550,4,2.5,2060
7019000050,367500,3,1.5,1410
7212680460,359000,4,3.5,2770
5706600170,204900,3,2,1390
3322049005,850000,4,2.75,5440
7338000950,187000,3,1.5,1280
3323059027,326000,3,2.75,1720
3323059027,340000,3,2.75,1720
5502700005,330000,6,2.25,3040
7205930050,782000,4,3.5,3780
1853200190,612000,4,2.5,2670
2697400020,400000,3,2,1350
226039316,941500,5,3.5,3490
3126049439,313000,2,1.5,870
3491300052,735000,4,2.25,2410
6662410020,471000,3,1.75,1640
6139100086,350000,3,1,1540
5710610670,530000,4,2.5,2370
7503000020,415000,4,3,1830
1795920440,639500,4,2.25,2330
3570000130,580379,4,2.75,2240
7853340430,378000,2,2.5,1700
2473380010,265000,3,2.25,1750
3306300630,212000,3,1.75,1100
3222049120,400000,4,3,2320
2425059173,750000,4,2.5,2540
1196000007,384900,5,2.5,3090
8651402910,176000,2,1,770
3558000130,350000,3,2.75,2370
3830210020,168000,3,1,1200
7950302210,358000,4,2,2200
1774200190,580000,3,2.75,2660
3715500170,442500,3,1.75,1600
2436700655,515000,2,2.5,1330
5072100095,554000,5,2.5,3440
305000170,659000,3,2.5,2510
2570300130,414999,4,2.5,2150
776600130,275000,3,1.5,1180
5379802181,193000,2,1,680
9558020380,525000,4,2.5,2840
3396830020,424000,3,2.5,1820
7519001825,455000,2,1,1070
2324039069,463000,2,1,1250
1245500950,1.1E+06,4,2.5,2190
5100404030,523000,3,1.75,3000
9542000050,615000,4,1.75,2270
5608000630,1.515E+06,4,4,4500
475001235,870000,5,4,3400
2725069150,710000,3,2.5,2830
9202000080,215000,3,1,960
225039049,590000,2,1,1530
2212500430,323000,5,2.5,2500
2473100010,279000,4,2,1560
2795000080,535100,3,2.25,2070
9541800010,830000,5,2.25,2710
2619920010,815000,4,2.5,3150
4046400010,535900,3,2.25,1880
7642200095,230000,3,1,1250
8899000430,325500,4,1.75,2290
8944750480,359000,3,2.25,1990
7852020660,505000,3,2.5,2100
7789000080,253905,3,1,940
6413100122,369950,3,1.75,1640
8856960280,350000,3,2.25,1860
1868901190,650000,4,2.25,2100
3123039136,295000,3,1.75,1500
3585300415,620000,3,1.75,1680
2624089007,1.998E+06,2,2.5,3900
4338800170,246000,3,1,1400
4046501300,430000,3,2.75,2600
3331001995,509990,3,2,1440
802000130,490000,4,1.75,1870
2011400779,385000,4,2.75,2960
8651610660,769000,4,2.5,2440
1788900380,185000,2,1,1122
2121000250,303500,3,1.5,1060
2110900050,468000,4,2.5,2150
5469503280,449950,4,2.5,3100
6300000364,235000,2,1.5,880
2616800050,520000,4,2.5,2490
1446400648,203000,2,1,1080
4038700380,657000,5,2.5,2530
9109000050,275000,3,1,1200
9465910380,540000,4,2.25,2850
1137400460,455000,4,2.5,2950
2545700020,458500,2,1.75,1160
3260570290,549900,4,3.5,3420
5652600185,750000,3,1.75,2240
7347600507,235000,4,1.75,1450
1545802850,286000,4,2.5,1820
3126059027,2.65E+06,4,3.5,4700
8087800430,602000,4,1.75,2430
9547200460,640000,3,1.5,1960
3826501060,267000,3,1.75,1440
5406500430,712000,4,2.5,2730
5417600130,244500,2,1,910
5417600130,301000,2,1,910
2138700345,990000,4,2.5,2430
5611500170,739999,4,2.75,3350
5700002125,480000,4,1.75,2320
1473200170,305000,3,2.5,1260
2922702965,703300,3,2,1980
7895500290,265000,4,1.5,1580
7338200170,600000,4,2.5,2710
6929603769,253000,3,1,1400
9429000170,617950,4,2.5,2410
2114700190,385000,4,3.25,1790
323049148,319000,3,2,1640
4038700290,696000,3,2.5,1670
9284802045,345000,2,1,970
3188100007,380000,3,2.5,1610
1200019,647500,4,1.75,2060
2616800480,725000,3,2.5,3570
2310000380,269950,3,1.75,1400
4054560170,875000,4,2.5,3470
7972601900,299950,3,1,1210
3391500050,1.875E+06,4,3.25,3930
8132700190,430000,2,1,990
3904990430,495000,5,2.5,2200
5469700052,275000,3,1.5,1510
4006000509,333000,3,1,1620
9269750460,247000,3,2.25,1580
2721059173,204555,3,1.75,1260
3981200660,432000,3,2,2190
4012800050,175000,3,1.75,1230
3275750050,556300,4,2.5,2030
8572900275,286000,2,1,780
993000950,320000,2,1.5,1110
426069099,815000,3,2.5,2790
3276180020,385000,4,1.75,1660
5700001640,1.039E+06,4,1,3410
9264940130,350000,4,2.25,2390
7300400670,277000,4,2.5,1850
4112100101,415000,6,2,2500
6163901381,295000,3,1,1000
7603100020,969000,4,2,2450
4302200415,339888,4,1.75,1440
3876760430,269950,3,2.25,1660
3754501235,1.185E+06,3,2.5,2510
8691330500,780000,4,2.5,3090
8651401680,198000,3,1,860
8011100050,350000,2,1,1220
3768000280,350000,3,1,1010
1321710460,319000,4,2.25,2390
8731981680,311000,4,2.25,3340
7714000250,394000,5,3.25,3620
1336800010,1.335E+06,5,2.25,4200
5442300807,2.7E+06,5,2.75,3831
6190701112,396000,3,1,1980
2680700280,809000,4,1.75,1790
1025059181,480000,3,2,1580
3856900005,535000,6,1.75,2460
4302700425,425000,5,2.75,2110
6824100005,408000,3,2.5,1470
3625600190,1.255E+06,4,2.5,3510
7588700177,310000,1,0.75,520
3303950080,292000,3,2.5,1950
985000950,217000,2,1,770
8011100005,398500,4,2.5,2250
5316100980,2.25E+06,3,3,4040
6819100345,700000,4,1.75,2360
3276930420,585000,4,2.5,2330
6648900005,399950,3,1,1720
6083000050,235000,3,1.75,1900
1180008315,212000,3,1,1040
8651510380,310000,3,2,2070
8651510380,539000,3,2,2070
9826701794,390000,3,3,1550
2790400380,560000,3,2.5,2020
6979940050,800000,5,2.5,3320
1727001300,1.9E+06,4,3.25,4130
686100380,472000,5,2,2030
4037400280,502550,3,1.75,1770
8691400010,830000,4,3.25,3330
1450300050,224950,4,2.5,2260
4024101440,375000,3,2.5,1950
624100010,645000,3,2.5,2930
9523102580,599000,3,2.75,1960
7429000130,515000,4,2.5,2980
7335400345,135000,2,1,780
7215721330,485000,3,2.5,1650
3117100130,890000,3,3.25,4030
2868900020,215000,3,1,1010
5703500130,299500,3,1,1190
3025059136,800000,2,1,1050
6679000130,275000,3,2.5,1560
4222500020,256400,3,1.5,1490
3997500130,310000,2,1,770
9834201205,385000,1,1,620
806000020,203000,3,1.5,1200
507100005,285000,4,2,2120
8635760480,473975,3,2.5,2330
1328330190,320000,3,1.75,2000
2919702040,599000,5,2.75,2820
3095000095,580000,3,2,2040
304100010,269500,4,2.25,1700
617000089,274000,2,1,820
3582750280,347000,2,1.75,1315
3438500430,270000,3,1.75,1390
8964800225,1.43E+06,3,2,1890
2013801350,220000,3,1.75,1460
1320069163,243000,3,1,1480
7549800168,457500,3,1.75,1840
3226049466,340000,2,1.75,1880
9822700285,657500,4,1.5,1910
538000250,332500,4,2.5,2220
5702450250,340000,3,2,1410
8835900086,350000,4,3,3380
3333002302,428000,4,2.5,1950
7787120500,515055,4,2.5,2400
8563010420,450000,3,1.75,1560
3361400190,190000,3,1,1040
1024039001,1E+06,4,2.75,3090
6806100420,299000,3,2.5,1850
3204300225,508000,2,1,1200
8857640420,294000,4,2.25,2190
4443800130,320000,2,1,1380
3449800290,641000,5,2.75,3710
2426059071,675000,3,2.5,2320
2618300190,255000,3,1.5,1110
6181400920,286651,3,2.5,1830
424069150,607500,4,2.5,2460
856000255,765000,3,1,1270
1841500050,334950,4,1.75,1700
3226059071,426000,3,1,1130
524059093,775000,3,1.75,1640
1568100225,343000,2,1.5,1040
4027700726,470101,4,2.5,2320
5198600005,195000,3,1.5,1200
7677300010,772500,4,1,1720
7979900006,450000,3,1.5,2330
1102000527,1.4375E+06,4,3.75,4410
1115800440,525000,4,1.75,1650
9407110680,280000,3,1.5,1370
6084601060,270000,3,2.5,1770
993001330,406100,3,2.25,1410
2475200290,332544,2,1.75,1710
5381000048,110000,2,1,790
5605000595,685000,6,2.25,2770
1124000050,461000,4,1,1260
3558900430,615000,3,2.25,2300
2708100130,550000,2,1,1070
1236300290,1.06E+06,4,3.5,3850
525069099,685000,3,2.5,2320
3262300235,1.555E+06,5,2.5,2870
5104510130,312000,4,2.5,1830
7197350050,507500,3,1.75,1990
2822049148,217000,3,1,1110
7558300170,439000,3,2.25,1830
7852190050,620000,6,3.5,3600
1277000020,915000,4,2.5,3210
567000660,425000,4,2,1490
9214400396,435000,2,1,990
9406520290,305000,3,2.25,1646
2112700895,276000,2,1,720
2474400250,327500,3,2.25,2310
3889100029,810000,3,2.5,2670
11501310,715000,3,3.25,3060
5672000020,272000,3,1.5,1380
6668900005,266000,2,1,700
2346800005,543000,3,1.5,1710
2872900050,400000,3,2.5,1450
4040600190,509500,5,2.25,2060
7129301578,495000,3,3.5,2380
3955900500,424950,4,2.5,2760
7788400170,230000,3,1,940
3831000010,235000,4,1.5,1760
3885803895,763000,3,2,1360
3810000480,350000,3,1.75,2010
6169901197,900000,3,1.5,2160
6882520050,250000,3,1,930
2608300103,225000,3,2.5,1020
3530400080,255000,2,2,1360
1099760470,161700,4,1.75,1720
4327600010,336000,3,3,1790
6150200005,410500,3,1,1150
4019300480,502700,4,3.5,2710
6855100010,505000,3,2.5,2400
5249801440,250000,3,1,1660
5249801440,570000,3,1,1660
7524350080,349900,4,2.5,2290
1137800460,465000,3,2.5,2870
587550280,625000,4,3.25,4240
871001365,655000,3,1.75,1800
1430800279,469000,4,1.75,2960
1226039130,355000,3,2.25,1980
7254000050,596000,3,2.5,1730
3530200020,790000,4,2.5,3020
2386000020,885000,4,2.25,4470
6738700225,1.03E+06,4,3.25,2830
6821600005,710000,4,1.75,2120
3579000010,428040,3,2.5,2150
9359100101,1.37E+06,5,2.25,3510
6819100122,546000,2,1,970
3908100020,540000,4,1,1360
6392001950,435000,3,2.5,1470
2872900280,540000,4,2.25,3040
6437400101,284000,2,1,860
7227502155,208000,2,1,820
1115100169,315000,3,1.75,1900
2919702705,417500,2,1,1330
7302000500,345000,3,1.75,1240
6021503656,375000,3,2.5,1330
8665200020,389800,3,1.75,1880
3288301330,475000,3,1.75,1890
2621700010,569000,4,2.25,2250
1824079073,985000,5,4.25,4650
1954440080,532000,3,2.5,1830
7452500285,280000,2,1,720
7937600380,435000,4,2,1960
5153200651,223000,3,1,1220
2323069022,390000,2,1,1800
1328340380,315000,3,1.75,1340
2256500005,612000,3,3,1740
9828200545,591000,3,1.75,1680
686450080,800000,4,2.25,3220
2571900380,225000,3,2,1610
1026069120,589900,2,3,3160
3882320010,565000,4,2.5,2520
1377300020,650000,3,1.5,2120
1124000005,499000,3,2.5,2090
1151100010,280000,3,1,1330
7997200130,649950,3,2.5,2420
2419600005,420000,3,1.75,1510
5727000010,319990,4,2.5,2120
8656300080,265000,3,2,1850
9517200290,482000,3,1.75,2300
3123049142,452000,3,2.25,2600
4139500080,1.488E+06,4,4.25,5180
6150200280,375000,2,1,1810
6021500840,588000,5,3,2190
8691310420,635000,4,2.5,2500
1402900380,280500,4,2.5,1890
2345500010,210500,2,1.75,2040
3279000460,196500,3,2,1310
723000114,1.395E+06,5,3.5,4010
5145100080,475000,3,1.75,1780
8078410280,550000,3,2.5,1980
3885806105,1.58E+06,3,3.25,3690
5702380780,240000,3,1.75,1540
3826000280,272000,3,1,1130
1421079007,408506,3,2.75,2480
3702900185,640000,3,2.5,2580
4136880460,316000,4,2.5,2010
7885100005,299000,4,2,2320
3037200010,447500,2,2.25,1180
4309710250,736500,4,2.5,3180
3401700185,665000,4,2,2970
2141300080,707000,5,2.5,3050
3387800380,215000,4,1.75,1630
2310000280,275000,3,2.25,1620
1687900170,648000,4,2.25,2170
8079000190,415000,4,2.5,2150
1710400005,690000,3,2,1770
2473420170,320000,4,2.75,2110
1056200010,750000,3,1.75,1590
263000359,355000,3,2.25,1370
6624010170,246000,3,1.75,1390
824059265,1.155E+06,3,1.75,1640
2869100080,744000,3,2.5,2670
203100440,1.21E+06,3,3.75,5400
9542800290,217000,3,2,1690
3342100780,583000,3,2.5,2600
475000080,515000,2,1.5,1400
1562100380,594000,4,1.75,2140
3878900185,303100,3,1.5,1640
6791100280,430000,3,1.75,1720
1926059099,708000,5,3.25,3060
2881700547,221000,3,1,1150
3260800190,325000,3,2.5,2000
2954400190,1.29565E+06,0,0,4810
7715600050,385000,3,1.75,1560
3158500460,359500,3,2.5,2070
4027700797,433000,3,2,1920
9161100460,525000,2,1,1000
8069000216,356200,3,2,1690
3401700255,595000,4,2,3090
4083306720,560000,4,1.5,1790
6377200010,2.175E+06,4,3,4750
2767601100,513000,4,2,2090
2856100185,365000,2,1,680
3438500797,368000,4,1.75,2100
6738700275,870000,4,2.75,2840
1761100190,225000,3,2.25,1470
713500020,1.387E+06,4,4.5,4490
5412310170,177000,3,1.75,1150
7751800080,465000,3,1.5,1460
1121000414,750000,4,2.75,3150
4239400920,149000,3,1,1090
9408300380,605000,3,2.5,2670
6865200095,725000,3,2,2110
6669080010,413900,4,2.25,1770
1446400670,199950,3,1.5,1510
203100460,400000,1,1,530
9523102750,870000,3,1.5,2420
8078570380,292000,5,2.5,2490
1423800080,225000,3,1,990
9259900010,466750,4,2,1730
4223400050,330000,2,1.5,1440
686400380,770000,7,2.25,3260
1102001112,802500,4,2.25,1950
241900020,378800,5,2.5,2740
8691300380,795000,3,2.75,2940
3426049132,460000,3,2,1200
3904901190,567000,3,2.5,2070
1789900080,209950,3,1.75,1570
1021049022,415000,2,1,1050
5634500179,424500,4,1.5,1830
795002455,261000,2,1,970
6666860170,365000,3,2.5,2200
9828200605,631000,4,2,1930
853200010,3.8E+06,5,5.5,7050
4449800345,584000,3,2.5,1790
2522029136,310000,3,1.75,1560
1149900050,717000,4,2.5,2780
6908200080,667000,3,1.5,1720
3395800660,190000,3,1,1640
9414610010,430000,3,2,1730
5379805120,213000,2,1,740
1530900290,475000,3,2.5,2280
8886000005,649000,2,2.75,2090
8965400010,715000,3,2.5,2550
8644210470,845000,4,3.5,3350
1545805980,390000,3,2.5,2770
2841500010,390000,4,3,2860
1328330290,328000,4,1.75,1990
4222100280,239999,3,2.75,1740
4222200280,225000,3,2,1460
3224510290,920000,3,1.75,3670
5196420290,940000,4,2.75,3270
1703900005,465000,3,1,1210
3329530480,241000,3,2,1770
1541700170,307550,4,2.5,1980
8833510190,490000,4,2.5,2650
8961970190,647000,4,2.5,3040
323069120,780000,4,2.75,3640
8944360170,517500,3,2.5,1810
2546500020,295000,3,2,1380
1338801060,560000,4,1.5,1810
3747600050,319450,5,2,2250
327000050,1.5E+06,4,3.25,3860
1898900280,340000,4,3,2380
1423400005,249950,3,1,1370
9521100585,499950,3,1,1830
2025059150,1.038E+06,4,1.75,1440
8941500010,750000,4,2.5,2510
1425069071,875000,4,2.5,3230
686400670,678000,3,1.75,1670
2624049073,360000,2,1,780
1523059180,354900,3,1,1720
8016300250,632000,5,2.5,2260
7694600143,350000,3,1.75,1480
269000950,990000,3,4,2550
2724079090,1.65E+06,4,3.25,3920
3342103369,481000,4,2.5,2286
7104100050,485000,3,2.5,1500
8944360290,477000,3,2.5,1740
6072500050,560000,5,2.5,2880
1066000290,600000,6,3,2600
2817260130,622500,5,2.75,3320
3582750170,410000,2,2.25,1660
255370420,318200,3,2.5,1990
2571910380,289000,3,2,1680
3832150190,263000,3,1.75,1570
5279100680,240000,3,1,1150
7889601870,281500,3,1,1270
5694001061,587206,3,3.5,1890
1912100882,482000,2,2.25,1350
8563020170,485000,3,1.75,1650
8656800020,309000,3,2.5,1450
3876540780,221000,3,2.25,1640
8563030280,700000,3,2.5,2030
2114300290,411500,5,3,2420
9141100005,285000,4,3.5,2770
5727500019,395000,4,3,1980
1796360080,237950,2,1.75,1460
9485800050,680000,3,2.5,1610
5560000680,199950,2,1,1010
9297300480,765000,4,3.5,2760
6813600415,515000,2,1,1060
6751300255,470000,3,1.5,1510
3300700480,330000,2,1,880
5379800446,284000,3,2.5,2150
9558200080,295000,3,2.5,1660
6817801150,555000,4,2.5,2160
1454100005,350000,3,1,1370
104540840,240000,3,2.25,1460
2207100635,419900,3,1.5,1450
2489200250,528000,3,2,1560
5130000080,481000,4,2.5,2480
6150700169,304700,2,1,740
8691350130,715000,4,2.5,2927
6189200345,738950,4,2.75,2260
2222059099,215000,3,1.5,1240
7227800660,300000,6,2,2040
1148000005,346000,3,1.75,1270
6055000430,473000,4,3.5,4370
7616200050,500000,3,1.75,1700
7234601440,750000,2,1.5,1300
8563020380,519900,4,2,1820
1454100480,378500,2,1,880
5151600285,314500,3,1.75,1870
2155000480,499950,3,1.5,1350
1024049024,1.735E+06,5,3.5,4870
1026069163,630000,3,2.5,2460
4427100095,360000,4,1.5,1720
4047200380,460000,2,1.5,2730
3222049024,361000,3,1,1100
2287000010,713400,3,2.25,1810
3692900010,445000,2,1,930
320069049,305000,4,1.5,1590
868002335,1.43E+06,3,2.75,2710
8945100050,222000,3,1,1460
7853250080,510000,5,3.25,3400
6713700250,500000,5,3,2920
4232901990,605000,2,1,910
3578401760,393000,3,2,1320
9113200290,725000,4,2.5,2490
5116000250,320000,3,1.75,2220
1099600010,210000,4,1.5,1130
5416500980,419900,4,2.5,2750
7312100010,410000,4,2.5,2240
7936000562,721000,3,2.25,2680
9839300545,605000,2,2,1270
6837700005,738000,3,1.75,1520
6918720080,725000,6,3,2480
9407001700,255000,2,1,960
1473200130,303000,3,2.25,1340
4037200585,394950,3,2.5,1090
5249803870,530000,4,3,2240
9558050170,475000,4,2.5,3740
1545808110,250000,4,2.5,1800
1604601155,180000,3,1,780
2754700170,443500,2,1,1330
3622059180,390000,4,2,1900
7201600190,430000,4,1.75,1570
3450300280,460000,5,4.5,3100
1036450170,660000,3,3.5,2740
8965000050,515000,3,1.75,1570
4354700010,482500,3,2,1330
4057300170,305000,2,1.5,1140
4217400185,835000,4,2.75,1550
8155750010,237000,3,2,1290
2159900020,445000,2,1.5,1510
2487700130,710000,4,2.5,2720
2085200545,180000,3,1,840
9432900380,280017,3,2.5,1850
2591850080,436500,4,2.5,2290
1025049174,1.255E+06,4,2.5,3200
5628400080,420000,3,2.25,1800
7657000225,205000,3,1,860
6151800080,570000,3,1.5,1980
6154900095,565000,4,1.75,2140
9542800050,287000,2,2.5,2410
526059224,260000,4,1.75,1650
526059224,470000,4,1.75,1650
3275850190,700000,3,2.5,2410
4137000460,249000,3,1.75,1520
7936000403,568000,3,1.75,2050
1175000073,500000,4,1,1720
8645540290,358000,5,2.5,2390
7137960460,225000,3,2.5,1680
8805400010,275500,3,1,1060
1036450290,495000,3,2.5,1860
7613700660,758800,5,2.25,1750
8648210050,280000,3,1.75,1480
1565950670,380500,3,2.5,1900
7159200005,3.2E+06,7,4.5,6210
8687800010,260000,3,1.75,1440
4242900285,630000,4,2.5,1910
7834800225,875000,3,2,2010
5649600225,457500,3,1,960
1959702045,900000,2,1,1240
717000225,235000,2,2,870
792500190,410000,3,2,1400
3820100284,355000,3,3,1850
3629890190,1.3E+06,4,4,4270
6868200029,467500,3,1.75,2260
8901000143,500000,4,4.5,2690
2927600630,995000,4,3.5,2780
3432501315,277000,3,1,1140
5101407250,630000,4,2.25,2900
3999200780,628000,5,2.75,2830
2826079145,655000,5,2.5,2560
1446403145,170000,2,1,1240
5137000170,352500,4,2.5,2100
2896310420,615000,4,2.75,3120
1446400725,165000,3,1,970
4030500130,243500,4,2.5,2300
3319500299,304000,2,1.5,950
7139800020,369000,3,1.5,2110
9433000460,779950,4,2.75,2990
1326049130,605000,4,2.25,2940
7137960440,292500,4,2.5,1860
3946900010,500007,2,1.75,1820
5592050080,449999,4,2.5,1950
3288020050,355000,4,2.5,1890
2459000020,258000,4,3,2710
126049167,380000,4,2.25,2150
1525079069,650000,4,3,3720
1786200010,456500,4,2.5,2580
5602000275,259950,4,2,1540
1446403617,123000,2,1,1050
2767603649,520000,3,2.25,1210
3649100387,506000,4,2.25,2040
5249802660,425000,3,1,980
2592400470,438000,5,2.5,1990
6448000020,1.49E+06,4,2.5,2420
1211000185,375000,4,2,1240
7399300780,337500,3,2.25,1530
984100010,300000,4,2.25,2080
6127010670,627000,5,3.25,3570
1245002391,1.4E+06,5,4.25,4230
3904921100,674725,4,2.5,2700
2473381150,325000,3,2.75,2200
9269750010,230000,5,2,1210
1924069071,485000,5,1.75,2140
2571900430,315000,4,2.5,2740
8673400052,560000,3,2.75,1370
5104511630,444000,4,3,2800
3438500168,325000,3,1.5,1060
1446403850,118125,2,1,790
1446403850,212000,2,1,790
5416500950,428900,4,2.5,2820
8096600050,510000,3,2,1850
1473000020,416000,3,1.5,1110
722039049,950000,4,3,3230
2212210660,204000,3,1.5,1460
6762700020,7.7E+06,6,8,12050
5608010980,878000,4,2.5,3480
5015001045,1.045E+06,4,3,3560
1005000250,350000,2,1,840
7974700122,659500,3,1.75,1820
1775910460,395000,3,2.5,1630
3797300190,308950,4,2.5,1920
6450300605,410000,3,2,1750
3918400143,710000,4,3,2750
1022049182,175000,1,1,620
3578400780,508800,3,2,1720
6905200050,606400,3,3,1800
303100080,245100,3,1.75,1300
123039642,540000,3,2.5,1970
8718500095,415000,3,1.5,1740
1774000780,469500,4,2.75,1930
2421039075,195000,3,1.75,1190
4139470010,1.615E+06,4,3.25,4250
629800380,1.45E+06,4,3.5,4360
8965520190,1.2E+06,3,2.5,3420
925059193,1.065E+06,4,3.75,4260
1245500250,555500,2,1,920
9828700005,440000,3,1,1040
5101402312,485000,3,1,1260
339200130,693000,3,2.5,2460
6145602125,295000,3,1,830
9346910500,700000,3,2.5,2060
7986401305,767500,2,1.75,2210
922059169,800000,6,4.25,5480
123059071,440000,3,2,1860
1626069069,600000,3,2.5,1350
5605000430,1.16E+06,4,2.5,2790
7640400250,506000,2,1,1570
4477000290,474950,4,1.75,2030
8127700440,654000,3,2.5,2570
6822100780,710000,2,1,1210
9195700380,620000,4,2.25,1530
1425059174,390000,3,2,1510
2155000290,550000,3,2.25,1720
4058200630,353000,3,1.75,2190
5561400440,465000,4,2.5,3030
4178500440,279900,3,2,1410
1923039022,700000,2,1.75,1679
9412200660,395000,4,1,1980
2780700020,375000,4,2.5,1900
1868901815,547000,4,1,1720
4022902715,525000,5,3.25,2480
225039145,285000,3,1,1210
9274203390,570000,2,1.75,1540
4397000020,409000,3,2.5,2740
9415950020,260000,4,2.5,1811
2591830020,348000,4,2.5,2720
3211200460,389000,4,1,1520
2297400250,445000,4,2.75,2160
9268200440,400000,3,1.75,1390
255580190,302000,4,2.5,1740
6352600680,798000,3,2.5,2849
1829700050,335000,2,1,1440
7859960250,585000,4,2.5,3000
6072800170,2.5E+06,4,4,3330
6373000130,555000,4,2.25,1720
4131900066,3.1E+06,3,3,3920
8965450190,295000,3,2.5,1500
1311200460,265000,4,1.5,2050
3764800250,330000,4,2,1180
6607000095,286000,4,1.5,1600
4358700188,305000,3,2.5,1260
5101403915,970000,2,1,1290
7844200425,525000,4,2,2680
9407001330,355000,3,1.75,2370
7905370440,469950,5,2.5,2310
2202500290,435000,4,1,1450
3374500250,363500,4,2.5,2680
5244800895,595000,2,1.5,1030
100100050,275000,3,1,1320
7454001060,295000,2,1,670
7215400280,345000,3,2.25,2670
203101330,485000,3,2.25,2440
2450000290,1.245E+06,5,2.5,3370
5101402472,340500,2,1,940
4310700020,280000,3,1,1100
7967600285,449888,3,2.25,2520
7905200381,483000,2,1.75,1400
3992700585,445500,3,1.75,1880
7972601950,379900,5,3.5,2800
6870310010,599950,4,3.5,2500
2970800130,215000,3,1,810
6084600660,263000,3,2.5,1720
325059126,565000,4,1,2170
526069024,950000,5,3,4530
6163901261,395000,4,1,1440
4289900005,1.535E+06,4,3.25,2850
2818100255,922000,4,2.5,2620
1389310130,330000,3,2.5,1676
4139910250,1.525E+06,4,3.75,5850
5416100020,323000,3,1.75,1910
8682261650,554000,2,2,1670
8100400170,500000,3,2,2050
1604590190,775000,5,3.5,3730
6882510020,340000,4,1.75,1800
3459800020,560000,4,1.75,2230
5437600010,304000,3,2.5,1670
1395500020,279900,3,1,1400
807800020,315000,5,3,2110
1563102880,849000,4,2,2160
8937500020,325000,3,1.75,2420
629420480,786000,4,3.5,3320
8961950250,384000,5,2.75,3220
4217400420,907000,3,1.5,1340
3121500020,700000,3,2.5,2490
2025700430,269500,3,2,1640
739800250,269000,3,2.25,1420
8647600020,749950,4,2.5,3340
1518000290,325000,3,2.75,1580
8917100020,1.15E+06,3,1.5,2170
3205100010,406000,3,1.5,1370
2405500050,650000,4,2.5,2840
7823700005,295000,3,1.75,1940
8642600170,375000,4,2,1757
7518502960,395000,2,1,980
4279600080,609000,6,3,2470
6421100592,510000,3,1.75,1610
7967200290,190000,3,2.25,1590
7228501903,250000,1,1,780
9275200080,295000,3,1.5,720
8825900095,740000,3,1.5,1630
7849201100,323000,3,1,1590
8562790980,713000,3,2.75,2310
1370801435,1.07E+06,3,1.75,2320
3897100275,460000,3,1.75,1660
6745700190,880000,3,1.75,2070
2770600795,585000,4,1.75,2500
1148000190,249950,2,1,940
5039300305,450000,3,2.5,1990
3981200250,450000,3,2.5,2620
5457300095,1.775E+06,4,3.25,3730
1862400479,350000,3,3.25,1600
8669160010,292500,3,2.5,2095
2481630290,879000,4,2.75,4230
8925100255,1.184E+06,4,2.5,3200
424069130,584999,4,2.75,2050
2231800020,366000,4,2.75,2020
3625700080,987500,4,2.25,3270
3343901188,300000,3,1,1320
1328330430,299000,2,1.75,1270
2464400500,560000,4,1.75,1980
4054710190,695000,3,2.5,2620
5095400630,360000,4,1.75,1750
1788300020,183500,3,1,1040
3336001470,311000,3,1.75,1900
1310960190,263000,3,1.75,1660
1545803340,269000,3,1.75,1530
524059148,1.6E+06,4,3.5,4280
7852190290,564000,4,2.5,2870
2385200050,425000,3,2.5,2540
8827901060,679000,4,2.75,2100
6456200020,410000,3,2,1740
4166800080,340000,4,2.5,2441
1591600307,360000,3,1.75,1810
926069132,450000,3,1.5,2060
7130300170,552000,4,2.75,3160
2599200460,294000,4,2,2930
7214400005,663500,2,1,1310
5017000470,1.975E+06,6,4.5,4800
8651402660,175409,4,1.5,1450
8665900328,459000,4,3,1900
3881900321,339950,3,1,1050
1524079028,393000,5,1.75,1610
626049091,275500,2,1,720
6073200020,485000,3,1,1020
3243100050,250000,3,1,1250
1693600080,935100,4,3.5,3200
7140600020,245000,3,1,990
